0,1
0.026128614,0.91754293
0.002208624,0.9747434
0.025116619,0.6908862
0.0020779765,0.9555479
0.014696595,0.9906379
0.10555379,0.7954973
0.86887145,0.02315277
0.041968238,0.08696988
0.03365974,0.97559154
0.54733366,0.036999397
0.04209171,0.903477
0.24813093,0.0073039397
0.60306746,0.011911974
0.0013287264,0.9181626
0.004469997,0.99489486
0.8010734,0.15564768
0.017302917,0.9913157
0.030744927,0.90848756
0.054088935,0.93114895
0.00071799656,0.99066657
0.5747797,0.8873941
0.00051913265,0.9979225
0.06858266,0.77085656
0.012791422,0.9911479
0.017922271,0.98945636
0.19777854,0.7894991
0.13934575,0.3236723
0.4882074,0.017285023
0.39393744,0.019497883
0.66204476,0.5945185
0.23708707,0.89022964
0.40600127,0.19916838
0.022488719,0.9881295
0.0013239319,0.99989295
0.09027414,0.92836624
0.016884634,0.93975514
0.42744413,0.029667703
0.007826742,0.9985097
0.015304737,0.9943606
0.043900385,0.8624994
0.19317323,0.17257226
0.0656714,0.9935468
0.03744788,0.9680504
0.07326723,0.9514273
0.0014096253,0.99980205
0.020991877,0.9320976
0.07621541,0.9998666
0.8238907,0.13607186
0.13964884,0.932451
0.20300688,0.97598755
0.33801195,0.86960274
0.6227179,0.40945828
0.5625881,0.4334726
0.55840945,0.43042907
0.558409,0.4304286
0.43924394,0.5949468
0.021980962,0.98564285
0.47663325,0.085288525
0.018317515,0.981509
0.048364196,0.9638625
0.23488349,0.15037167
0.0030189352,0.9983551
0.048353806,0.99787116
0.3258158,0.22144505
0.032758255,0.7994724
0.00869172,0.9570359
0.056293048,0.98016983
0.026500437,0.7711885
0.3463873,0.0046487004
0.0015689058,0.9817473
0.5782131,0.6543854
0.17614906,0.53577644
0.96723217,0.034963448
0.06130513,0.9139071
0.073017634,0.9982717
0.2937172,0.58446425
0.5618512,0.036168225
0.09260521,0.97800475
0.2436149,0.036685016
0.07310365,0.9137747
0.7400977,0.0021256488
0.0021855764,0.9816534
0.37296385,0.46325243
0.7291401,0.0070859934
0.00044827542,0.9992694
0.11639649,0.66943085
0.035590235,0.99931896
0.23316684,0.68178636
0.25391638,0.8644741
0.06083185,0.9993499
0.030214174,0.9862656
0.00011885606,0.99999976
0.09687758,0.6845276
0.5949877,0.015023488
0.41251191,0.29004455
0.0794174,0.95983547
0.0112910755,0.99243486
0.9360755,0.009018916
0.0973519,0.89275414
0.10235427,0.9837984
0.4336817,0.1845904
0.00084928446,0.9997266
0.51192814,0.14156424
0.4563824,0.837224
0.50306284,0.038840126
0.3242397,0.018071763
0.8758056,0.06709096
0.38506085,0.033445936
0.01636137,0.9743163
0.0027275586,0.9888334
0.6359637,0.51773
0.03783586,0.96649396
0.046063803,0.9969639
0.0032509908,0.99859554
0.9165775,0.040976107
0.17003585,0.982206
0.31028223,0.79972214
0.010241708,0.99927646
0.06073886,0.99217075
0.63633794,0.39354047
0.054403804,0.9962613
0.5308897,0.5104397
0.5400228,0.4745631
0.55840933,0.43042898
0.08004193,0.98611903
0.22115758,0.86293256
0.62255245,0.3653781
0.7852155,0.29313108
0.9626438,0.01810761
0.021811627,0.87911355
0.005589037,0.9995968
0.43651783,0.34747967
0.31367266,0.5117821
0.007950166,0.99998844
0.00060935697,0.99995553
0.70283306,0.58578694
0.0054327524,0.9970668
0.21205668,0.13763036
0.05685348,0.31729853
0.010038177,0.9995739
0.02846408,0.9873483
0.0054679024,0.9902147
0.50059897,0.2703463
0.0026150306,0.9999486
0.009623071,0.8910119
0.00041309354,0.99993753
0.00015965308,0.9999857
0.0025963068,0.9956398
0.08646205,0.9139612
0.031188808,0.9829307
0.0012161551,0.9999701
0.00041873,0.99977475
0.019149166,0.9917759
0.02323529,0.991088
0.0045259367,0.99740714
0.00016735996,0.99995995
0.9390193,0.22865312
0.017463164,0.99599445
0.9238203,0.15411614
0.01825488,0.92222303
0.002576098,0.9975089
0.021651661,0.24375477
0.49869117,0.45647776
0.34882298,0.29099175
0.026209805,0.982508
0.010013141,0.9290002
0.74777734,0.0113503
0.0050589326,0.9997421
0.016121704,0.83127934
0.10014057,0.9904137
0.04186947,0.5392736
0.0020978644,0.9997776
0.07955902,0.9864596
0.7623157,0.24245171
0.7676406,0.025613634
0.0036091357,0.9996414
0.00015575036,0.9999937
0.017565548,0.8802788
0.019142892,0.77796423
0.15386464,0.92445123
0.040084414,0.95315635
0.0004419296,0.99796355
0.012330728,0.9994978
0.85591894,0.00037458236
0.010277067,0.3095624
0.012957012,0.9977035
0.0014242011,0.99192214
0.011686086,0.9394416
0.00026185383,0.99948573
0.94175255,0.0003779334
0.8726891,0.05864252
0.0067090946,0.91573024
2.3364366e-05,0.99999785
6.668218e-05,0.9999988
