0,1,2
1.9006848e-05,0.17638119,0.00095736823
0.0005703608,3.5172867e-05,0.97650564
3.7272363e-07,1.6642454e-06,0.96711785
0.017791536,0.00021360222,0.035670128
0.00026703233,0.34893748,0.0021790524
0.00030898047,0.002947956,0.038617685
0.0017538161,0.00016970518,0.032628756
0.0012486981,2.4463443e-05,0.27461162
6.02266e-07,0.04041397,0.0010600125
1.0923578e-06,0.030170983,0.0029177633
0.0001677287,0.0052333428,0.58323514
1.1925594e-07,0.0005771825,0.7372416
8.9575515e-08,7.2335397e-06,0.80584747
0.0033118182,6.6513436e-05,0.08768743
0.30087444,0.31694484,0.17874949
0.0004381907,4.5946254e-05,0.7579831
0.0076922104,8.254147e-05,0.8276998
0.05887315,0.008349273,0.5381211
0.045753423,0.0068193832,0.59120744
0.042784754,0.006522027,0.59730077
0.31690618,0.043135878,0.33708662
0.006320489,0.0036296197,0.5686168
0.01237074,0.23654994,0.012842898
5.468489e-06,0.015518131,0.15207087
1.6235289e-06,0.025590338,0.07290325
3.9786287e-06,0.00021200662,0.7392252
0.0028371664,5.240517e-05,0.8240652
0.0031083182,0.5005616,0.0064878175
2.1328695e-05,0.0026238419,0.86719817
9.261689e-06,0.0014956325,0.73940253
0.0019770006,5.1565643e-05,0.7098452
6.0410235e-05,0.021476172,0.5245126
5.9029713e-05,0.23559797,0.0005223535
1.8970256e-06,0.0002313112,0.66530097
0.004531565,0.5720177,0.020757657
0.0044350787,0.43311498,0.012744264
0.027405452,0.23613739,0.00038456346
4.6158504e-05,6.879285e-05,0.85381114
0.00012035078,0.00031623605,0.95141697
0.0041101654,0.21308582,0.021307146
0.00021172035,0.00065238203,0.9041403
3.3904715e-05,0.044631455,0.0035218783
0.00046969904,0.007061641,0.107968666
1.8179924e-05,0.51677614,2.5102026e-05
5.046855e-06,2.6087864e-05,0.92584324
0.003194613,0.15968913,0.10562618
2.7792905e-06,0.103582144,0.00038962672
3.595619e-05,0.00057945016,0.9434103
0.00027873323,0.009665382,0.029628605
2.8935545e-05,4.627429e-06,0.8560352
6.63412e-06,0.049721602,0.0020145301
0.00020589156,0.00036053488,0.8567017
1.9477604e-05,0.00062308006,0.58315486
5.0941812e-06,7.1246142e-09,0.9913441
0.00021339377,0.00050621404,0.55643386
1.5973961e-05,0.08877197,0.00015103142
6.748811e-06,0.16565119,4.087637e-05
2.7462944e-05,0.0011921149,0.73857504
1.3421129e-06,2.7494021e-05,0.4834936
4.5008095e-05,0.3169085,5.0989656e-05
0.0021859403,0.0040876195,0.23568855
2.5185951e-05,0.007385225,0.017225277
4.832933e-07,6.9414324e-07,0.9554296
8.140383e-06,0.06010964,0.004090493
0.0011592894,0.1175751,0.011306763
0.0004387102,0.118847296,0.00010235957
0.00020160167,0.35095677,0.0021173852
0.0001457444,0.09528692,0.013995327
7.695156e-06,4.2815114e-05,0.90529007
5.864922e-06,0.00027774164,0.8807269
0.0068541467,0.13280098,0.0071166153
0.020119429,0.0011091147,0.06478705
0.00025383648,3.798376e-06,0.9770583
0.007389921,0.13966264,0.0006586648
0.0038450377,8.097002e-06,0.77437794
0.0036150222,3.363337e-05,0.62506974
0.00033510532,4.2768876e-05,0.7393709
0.012651904,0.0013489608,0.3214838
0.001844675,0.0019702925,0.51013446
0.0076727774,0.032589693,0.15002908
0.052350745,0.0061616674,0.59913456
0.19687472,0.03908634,0.6237684
0.0019201585,0.032142587,0.07894038
0.0012507264,0.36019436,1.04251185e-05
0.0028567135,0.025580065,4.329958e-07
9.092676e-06,0.077036105,0.0004041225
1.0231391e-05,6.9818416e-05,0.9345586
0.00021078998,0.5291143,2.7047396e-05
0.00535951,0.07961535,0.0044877436
0.00011203276,1.3915196e-05,0.9687292
2.6466514e-06,7.4451987e-06,0.97223175
1.2480669e-07,0.00059174985,0.27016002
0.0025083763,0.40328792,0.0010675676
0.03145539,0.77820474,0.0054290826
1.9855377e-05,0.251874,0.00018731599
1.4404591e-05,0.0014082412,0.67948043
9.665225e-06,0.75424224,2.0247694e-07
0.0025528497,0.3562496,0.0011032966
8.909147e-05,0.41476774,0.00020757846
4.7342874e-07,0.0070134853,0.00012727863
8.467515e-06,1.28117035e-05,0.98367393
0.0005105104,8.257626e-05,0.9535443
0.0013452696,0.0056619914,0.074858725
0.0011436832,0.024072425,0.4540717
0.038365193,0.62591255,0.0058988538
0.000260569,0.000778836,0.79932564
2.4476246e-06,0.095578745,0.00019178921
8.025713e-06,5.958856e-05,0.9308354
1.2144123e-05,0.0017465107,0.5062504
7.0507435e-06,0.00010256632,0.7622294
2.040651e-06,2.277268e-06,0.9407627
5.282492e-08,2.4013823e-06,0.89244974
1.2982748e-06,0.049311597,0.00061190693
0.00015704555,0.002244546,0.0900569
0.0036650072,0.00023764095,0.9128287
0.0002493768,0.00012435229,0.7875719
1.249693e-06,0.00017708725,0.760653
6.446384e-05,2.8020697e-05,0.9926311
8.6246044e-05,0.09281484,0.0035129918
3.143289e-05,0.1182483,0.0016088072
0.020821461,0.01867266,0.73460686
2.0315442e-06,0.008565082,0.0034563078
4.2613934e-07,2.2283214e-07,0.98792773
0.29190862,0.36253554,0.023675881
0.0002957842,0.001919209,0.46949846
0.08644867,0.078025945,0.0041513583
7.211378e-05,0.12502213,0.00028468834
1.5140084e-07,0.23123518,4.5481775e-06
8.222458e-07,0.000100485886,0.9211041
1.6264317e-05,0.52950543,5.1216317e-05
2.522545e-06,0.00040108818,0.61070025
6.2237837e-06,0.0036784182,0.4083032
0.009158742,0.04996665,0.116027944
9.773824e-05,0.3041859,0.00031710646
5.0536655e-06,0.11137774,0.0017189123
3.1839468e-06,0.31150076,6.0317066e-06
0.00011805005,0.37210518,1.6451734e-06
3.339523e-06,2.2380902e-05,0.8579238
6.64157e-05,0.20291024,0.005345568
0.08088826,0.01177777,0.65676606
0.0012432365,0.0014090348,0.82755244
0.00030267314,0.13142294,0.0017608989
0.0010880309,0.00026322601,0.9120492
0.00030810563,0.00025197692,0.78912294
0.013023346,0.016821066,0.5706659
0.16726795,0.027551465,0.6696841
0.003545447,0.025332302,0.07847372
0.69623333,0.3158215,0.0029714422
2.2660206e-05,0.6499142,1.8350518e-06
3.4490122e-06,0.0008895035,0.6718687
6.7746216e-05,1.751869e-05,0.96734846
1.6777479e-07,2.2316239e-05,0.5032283
0.00018947084,0.8741733,0.0011595517
1.0493814e-05,0.0065560513,6.0476436e-06
2.425921e-05,0.0011653539,0.6725658
7.780992e-07,0.0068540336,0.042398263
1.4602404e-05,0.16583048,0.014051407
7.696307e-05,4.7080393e-05,0.8438999
0.007915465,0.003586062,0.9858765
0.000626742,0.3388428,1.3820207e-06
9.025909e-07,2.1639766e-05,0.51860666
0.00020360551,0.9573713,9.408525e-06
7.326616e-05,0.00015170488,0.77662706
8.8616574e-08,0.08575348,3.7328603e-06
3.4549175e-05,1.5369988e-05,0.9631618
0.00034012087,0.010446826,0.1575816
1.7603784e-06,4.201218e-05,0.18082584
6.9436835e-05,0.00014231184,0.47913316
8.4307277e-07,6.797789e-05,0.6657398
0.1309571,0.5312984,0.0007596981
4.424661e-08,0.7856322,3.3487672e-07
2.7316598e-06,8.066936e-07,0.9887475
0.00010411907,0.012076436,0.121366136
7.5227115e-05,6.109478e-05,0.3346456
0.00034940976,0.00010089115,0.95244575
4.6804344e-10,8.743089e-09,0.99660707
0.006816939,4.414686e-05,0.9939774
0.00016655777,0.00011129996,0.23961177
1.032115e-06,4.1722728e-07,0.97916245
3.8758008e-06,0.0052530346,0.45642617
6.014286e-08,1.2217212e-05,0.28066945
1.5524743e-07,0.0001166276,0.6852166
3.0312528e-06,0.00024721,0.93883824
2.7040553e-08,3.4965901e-06,0.47099847
5.3810236e-06,4.0785653e-07,0.9818236
0.00010269501,0.36257175,9.464829e-07
0.00019149375,0.35305482,3.6045967e-05
0.00028375862,0.024769306,0.23741567
0.065695085,0.1337353,0.30188933
9.557019e-07,1.0311429e-05,0.92026377
0.0026621418,0.0024067196,0.3037946
9.353077e-06,5.713243e-05,0.98248714
6.190742e-07,0.04665356,1.2164858e-06
2.149847e-06,2.4177913e-05,0.7275352
8.612225e-06,8.820176e-05,0.9662247
0.00034269536,1.7994293e-05,0.920133
2.3354787e-05,0.013942665,0.14309211
1.3320888e-05,0.00019548374,0.85541356
4.7586542e-07,0.090063766,7.9549073e-07
1.3114189e-07,4.816585e-05,0.87587804
4.5996895e-09,0.0033612764,0.0009604974
9.165834e-05,0.16799226,0.00015532708
0.018375559,0.27374262,0.0007388217
2.2319709e-07,2.3074071e-07,0.99725074
0.005747197,0.523207,5.4318985e-05
1.23855425e-05,1.312503e-05,0.9227801
5.3623617e-06,0.00058693485,0.92877805
2.009082e-05,0.8993923,2.9312767e-05
9.3756535e-05,1.2298538e-05,0.95735055
0.0131376,0.1759761,5.441791e-05
0.006004484,0.0045548575,0.8505518
0.11620948,0.07881989,0.22993295
0.0024938793,0.0043278844,0.5415692
0.12585475,0.36224264,0.00053427153
0.00034185188,0.0008923676,0.7285964
9.159927e-05,7.725656e-06,0.88418454
1.5170051e-05,0.11012486,0.00046895863
1.3042243e-05,1.0104943e-06,0.9881451
1.780144e-08,0.077636965,1.8712482e-08
0.0029431626,1.2116937e-05,0.9924223
8.9565925e-05,1.0328623e-05,0.9792494
1.1746035e-05,0.49076197,2.3743203e-05
9.990431e-08,4.4072596e-08,0.99821305
2.9710646e-08,0.00049284875,0.028570669
8.56185e-07,0.0010635635,0.8160258
3.7260044e-05,0.26538533,0.0021797037
2.938649e-05,9.623619e-07,0.9478684
0.0004041893,0.004419429,0.3006642
5.224613e-06,0.0002514247,0.87400097
1.4846691e-05,0.009772102,0.15839621
8.251076e-08,8.087287e-07,0.75533795
3.736585e-08,1.1115796e-06,0.97214913
7.182252e-05,0.0010860799,0.2805657
1.4917455e-05,0.000339355,0.74691397
1.5286284e-06,0.05411489,3.792833e-05
6.4820115e-06,0.00076600444,0.8750748
0.00016871194,4.287744e-07,0.9919704
1.9046064e-08,2.5627332e-07,0.9805402
1.5937966e-06,2.5590214e-06,0.97039366
8.44688e-07,0.8663536,1.13207165e-07
0.041188203,0.1550106,8.234147e-05
3.508042e-08,6.8296395e-06,0.8266743
5.9115344e-05,0.20563278,0.0016372498
9.233621e-05,1.0383495e-05,0.9134196
6.896343e-09,1.6531076e-05,0.69006
1.0320349e-07,4.7555513e-06,0.9045423
3.488796e-06,0.008775566,0.032834496
3.6743118e-06,0.27968135,3.3518295e-06
2.1172204e-05,0.031612966,0.00066525233
0.00019708653,0.0018921673,0.6718732
7.883774e-05,3.9287286e-05,0.8916834
1.9328262e-07,0.013448882,0.0011062415
0.00020598187,0.7188025,4.1470375e-06
0.00018091145,3.5248384e-05,0.81124747
0.000117402866,0.0011708797,0.81706977
0.0008303279,0.00012653525,0.976944
5.26629e-10,1.4518579e-06,0.7747466
9.255042e-05,0.7722347,2.8782993e-05
0.00027890736,0.020597365,0.31855783
0.36729908,0.28613457,0.0074751135
0.001445748,2.5977365e-06,0.9957482
0.0004771436,0.0046804873,0.39151326
2.502597e-06,3.4634613e-07,0.9955214
8.789589e-05,0.7556813,0.0012224207
0.00032103353,0.025005661,0.4991856
4.36074e-07,0.00016755558,0.12986638
2.7279835e-08,0.92116374,1.4199024e-06
5.334878e-06,8.735242e-06,0.9826836
3.9681363e-06,0.110091455,2.8410645e-06
1.6791628e-07,0.045669906,1.8153878e-06
2.9728739e-05,0.0052997675,0.09756421
0.00034005308,0.0006599806,0.9380388
0.006410047,0.020397117,0.30941972
0.033372015,0.029999705,0.43735716
0.007364898,0.0069741043,0.73351836
0.0023882021,0.0135757765,0.565622
0.010837458,3.2937693e-05,0.9761078
0.0004960151,0.2087942,3.733933e-05
6.1216263e-09,4.7052657e-05,0.39187655
0.0021101616,0.14645575,0.03358347
3.5562523e-05,2.1708263e-05,0.944308
0.00017502948,0.00018876433,0.28870142
7.9326296e-10,0.0068029356,2.2679355e-06
0.00014072319,0.0064532976,0.026760854
0.0009823354,4.604846e-05,0.99223834
0.0002225587,0.02018632,0.0001304006
5.5691896e-07,1.1376254e-06,0.9980572
2.5485317e-06,1.1927078e-06,0.978212
1.9284442e-05,3.1766845e-05,0.9245216
4.3462456e-05,0.18942705,0.000112814705
4.393378e-08,0.3945878,1.5136202e-09
7.233562e-05,0.0006039088,0.035351466
0.0027324893,0.014579407,0.15522826
8.401949e-06,2.3969182e-05,0.9833135
7.0290656e-07,6.4359433e-06,0.97938275
6.636803e-06,0.0005938338,0.76820064
1.0379644e-05,0.4498215,2.852203e-08
0.00022568279,0.00022198586,0.9420877
0.00010535942,0.4636702,1.3908567e-07
1.639391e-07,0.387828,4.27613e-08
4.153494e-08,3.214022e-05,0.2960173
5.405102e-07,0.7346676,3.5143142e-07
1.7481407e-05,0.00024763934,0.3257382
2.6077567e-05,0.005467778,0.0016194971
0.17771901,0.002457051,0.00010587669
3.429973e-07,1.2677137e-05,0.7713888
0.0006377575,8.1870436e-05,0.79854196
2.1836875e-06,0.88687617,3.0033068e-06
6.3472345e-07,2.873223e-05,0.8719517
0.93940103,0.020644229,0.00032579346
1.3860502e-07,0.047108497,0.00563144
5.194419e-05,4.8038193e-05,0.9450298
0.0013049926,0.00012371315,0.9478392
2.4046503e-06,0.00023176818,0.87119085
2.3404161e-06,0.4688401,0.0005376301
3.1827093e-07,5.947882e-05,0.6919117
0.027945077,0.0036188352,0.2132781
3.2361264e-08,0.00019907983,0.3738904
2.4894586e-08,2.3479419e-05,0.25498477
0.00021718629,8.8436645e-05,0.053661842
2.4126117e-09,7.293211e-08,0.33542097
0.00013706602,0.024943622,0.023618959
2.0636689e-07,0.23539236,5.4768657e-06
8.3520164e-05,1.4317404e-06,0.8881206
1.5791451e-09,0.025185296,5.3911945e-06
1.8724284e-06,1.0417513e-07,0.94567585
0.0004874978,0.03264829,3.201443e-05
